name,peak_ws_mb,secs,verdict
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableAdmittance,1207,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableCapacitor,1269,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableConductor,1264,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableImpedance,1276,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableInductor,1248,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableResistor,1203,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.MultipleResonance,1281,5.4,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.ParallelResonance,1238,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.Rectifier,1320,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.SeriesBode,1291,4.9,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.SeriesResonance,1273,4.7,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.Transformer,1288,5.4,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealClosingSwitch,1186,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealCommutingSwitch,1219,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealIntermediateSwitch,1207,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealOpeningSwitch,1208,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealTransformer,1274,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.Idle,1269,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.Short,1256,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.AbsoluteSensor,1251,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.OnePort,1265,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.RelativeSensorElementary,1240,4.2,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.Source,1263,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.TwoPin,1245,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.TwoPinElementary,1270,4.2,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.CurrentRMSSensor,1269,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.CurrentSensor,1219,4.7,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.FrequencySensor,1257,4.2,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.MultiSensor,1228,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.PotentialSensor,1291,4.2,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.PowerSensor,1265,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.ReferenceSensor,1267,4.2,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.VoltageRMSSensor,1292,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.VoltageSensor,1273,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.CurrentSource,1268,4.3,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.FrequencySweepCurrentSource,1236,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.FrequencySweepVoltageSource,1207,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.VariableCurrentSource,1289,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.VariableVoltageSource,1242,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.VoltageSource,1208,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Utilities.GraetzRectifier,1268,4.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Utilities.IdealACDCConverter,1276,4.3,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Contact,1281,4.1,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Glossar,1259,4.3,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.ACCircuit,1257,4.2,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.Introduction,1249,4.3,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.Power,1245,4.3,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.ReferenceSystem,1191,4.2,ok
Modelica.Electrical.QuasiStatic.UsersGuide.References,1265,4.2,ok
Modelica.Electrical.QuasiStatic.UsersGuide.ReleaseNotes,1245,4.7,ok
Modelica.Electrical.Spice3.Additionals.E_VCV_POLY,1598,6.1,ok
Modelica.Electrical.Spice3.Additionals.F_CCC_POLY,1590,5.5,ok
Modelica.Electrical.Spice3.Additionals.G_VCC_POLY,1579,5.5,ok
Modelica.Electrical.Spice3.Additionals.H_CCV_POLY,1504,6,ok
Modelica.Electrical.Spice3.Basic.C_Capacitor,1602,5.5,ok
Modelica.Electrical.Spice3.Basic.E_VCV,1587,5.5,ok
Modelica.Electrical.Spice3.Basic.F_CCC,1584,5.5,ok
Modelica.Electrical.Spice3.Basic.G_VCC,1603,5.5,ok
Modelica.Electrical.Spice3.Basic.Ground,1585,5.4,ok
Modelica.Electrical.Spice3.Basic.H_CCV,1595,5.5,ok
Modelica.Electrical.Spice3.Basic.K_CoupledInductors,1508,6,ok
Modelica.Electrical.Spice3.Basic.L_Inductor,1587,6,ok
Modelica.Electrical.Spice3.Basic.R_Resistor,1586,5.5,ok
Modelica.Electrical.Spice3.Examples.CascodeCircuit,2507,9.8,ok
Modelica.Electrical.Spice3.Examples.CoupledInductors,1657,6,ok
Modelica.Electrical.Spice3.Examples.FourInverters,5597,155.5,ok
Modelica.Electrical.Spice3.Examples.Graetz,1702,7.2,ok
Modelica.Electrical.Spice3.Examples.Inverter,2619,31.6,ok
Modelica.Electrical.Spice3.Examples.InvertersApartRecord,3604,65.3,ok
Modelica.Electrical.Spice3.Examples.InvertersExtendedModel,3614,65.6,ok
Modelica.Electrical.Spice3.Examples.InvertersExtendedModel.MNmos,1722,6.6,ok
Modelica.Electrical.Spice3.Examples.InvertersExtendedModel.MPmos,1705,6.6,ok
Modelica.Electrical.Spice3.Examples.Nand,3606,64,ok
Modelica.Electrical.Spice3.Examples.Nor,3601,65.2,ok
Modelica.Electrical.Spice3.Examples.Oscillator,6214,49.8,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkDifferentialPair,6302,51,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkFourBitBinaryAdder.NAND,3273,47.1,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkFourBitBinaryAdder.ONEBIT,10636,30,aborted:proc-ceiling
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkFourBitBinaryAdder.TWOBIT,10422,55.4,aborted:proc-ceiling
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkMosfetCharacterization,4265,32.1,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkRtlInverter,3707,26.4,ok
Modelica.Electrical.Spice3.Interfaces.ConditionalSubstrate,1487,5.9,ok
Modelica.Electrical.Spice3.Interfaces.TwoPortControlledSources,1635,6,ok
Modelica.Electrical.Spice3.Internal.BJT2,3283,23,ok
Modelica.Electrical.Spice3.Internal.C_SEMI,1431,5.5,ok
Modelica.Electrical.Spice3.Internal.DIODE,1659,6,ok
Modelica.Electrical.Spice3.Internal.JFET,1941,7.8,ok
Modelica.Electrical.Spice3.Internal.MOS,2073,17.6,ok
Modelica.Electrical.Spice3.Internal.MOS2,1765,7.1,ok
Modelica.Electrical.Spice3.Internal.R_SEMI,1634,6,ok
Modelica.Electrical.Spice3.Semiconductors.C_Capacitor,1578,5.4,ok
Modelica.Electrical.Spice3.Semiconductors.D_DIODE,1625,6,ok
Modelica.Electrical.Spice3.Semiconductors.J_NJFJFET,1986,7.2,ok
Modelica.Electrical.Spice3.Semiconductors.J_PJFJFET,1916,7.8,ok
Modelica.Electrical.Spice3.Semiconductors.M_NMOS,1597,6.5,ok
Modelica.Electrical.Spice3.Semiconductors.M_NMOS2,1787,6.6,ok
Modelica.Electrical.Spice3.Semiconductors.M_PMOS,1685,6.6,ok
Modelica.Electrical.Spice3.Semiconductors.M_PMOS2,1802,7.2,ok
Modelica.Electrical.Spice3.Semiconductors.Q_NPNBJT,3466,23.2,ok
Modelica.Electrical.Spice3.Semiconductors.Q_PNPBJT,3922,23.1,ok
Modelica.Electrical.Spice3.Semiconductors.R_Resistor,1595,6,ok
Modelica.Electrical.Spice3.Sources.I_constant,1606,5.4,ok
Modelica.Electrical.Spice3.Sources.I_exp,1599,5.4,ok
Modelica.Electrical.Spice3.Sources.I_pulse,1625,5.5,ok
Modelica.Electrical.Spice3.Sources.I_pwl,1617,6,ok
Modelica.Electrical.Spice3.Sources.I_sffm,1621,5.4,ok
Modelica.Electrical.Spice3.Sources.I_sin,1622,5.5,ok
Modelica.Electrical.Spice3.Sources.V_constant,1576,5.4,ok
Modelica.Electrical.Spice3.Sources.V_exp,1601,5.5,ok
Modelica.Electrical.Spice3.Sources.V_pulse,1560,5.5,ok
Modelica.Electrical.Spice3.Sources.V_pwl,1640,6,ok
Modelica.Electrical.Spice3.Sources.V_sffm,1582,6,ok
Modelica.Electrical.Spice3.Sources.V_sin,1484,5.9,ok
Modelica.Electrical.Spice3.UsersGuide.Contact,1602,5.5,ok
Modelica.Electrical.Spice3.UsersGuide.Literature,1598,5.9,ok
Modelica.Electrical.Spice3.UsersGuide.NamingPrinciple,1528,5.9,ok
Modelica.Electrical.Spice3.UsersGuide.Overview,1573,5.5,ok
Modelica.Electrical.Spice3.UsersGuide.ParameterHandling,1594,5.4,ok
Modelica.Electrical.Spice3.UsersGuide.ReleaseNotes,1547,5.4,ok
Modelica.Electrical.Spice3.UsersGuide.Spicenetlist,1542,6,ok
Modelica.Electrical.Spice3.UsersGuide.Useofsemiconductors,1579,5.4,ok
Modelica.Fluid.Dissipation.UsersGuide.Contact,1509,5.3,ok
Modelica.Fluid.Dissipation.UsersGuide.GettingStarted,1488,5.3,ok
Modelica.Fluid.Dissipation.UsersGuide.ReleaseNotes,1465,5.3,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Channel_i,1477,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Gap1_d,1482,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.General_i,1490,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.HeatExchanger_i,1500,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.HelicalPipe1_d,1495,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.HelicalPipe_i,1470,5.3,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Plate1_d,1471,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Plate2_d,1467,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Plate_i,1496,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.StraightPipe_i,1495,5.3,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.BendEdged_d,1490,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Bend_i,1474,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Channel_d,1491,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Channel_i,1474,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.FlowModel,1485,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.General_i,1477,5.3,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.HeatExchanger_i,1482,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.OrificeSuddenChangeSection_d,1478,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.OrificeThickEdged_d,1488,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Orifice_i,1489,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.StraightPipe_d,1476,5.3,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.StraightPipe_i,1484,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Valve_d,1482,5.4,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Valve_i,1471,5.3,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Channel.kc_evenGapLaminar,1485,5.3,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Channel.kc_evenGapOverall,1484,5.3,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Channel.kc_evenGapTurbulent,1466,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.General.kc_approxForcedConvection,1484,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HeatExchanger.kc_flatTube,1487,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HeatExchanger.kc_roundTube,1484,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HelicalPipe.kc_laminar,1502,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HelicalPipe.kc_overall,1480,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HelicalPipe.kc_turbulent,1502,5.3,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Plate.kc_laminar,1484,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Plate.kc_overall,1469,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Plate.kc_turbulent,1470,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_laminar,1482,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_overall,1469,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_turbulent,1477,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_twoPhaseOverall,1484,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Bend.dp_curvedOverall,1515,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Bend.dp_edgedOverall,1500,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Channel.dp_internalFlowOverall,1478,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_idealGas,1512,5.3,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_nominalDensityViscosity,1473,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_nominalPressureLossLawDensity,1498,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_pressureLossCoefficient,1523,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_volumeFlowRate,1479,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Orifice.dp_suddenChange,1489,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Orifice.dp_thickEdgedOverall,1514,5.3,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_laminar,1473,5.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_overall,1483,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_turbulent,1479,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_twoPhaseOverall,1479,5.4,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Valve.dp_severalGeometryOverall,1487,5.4,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.Controller,1454,5.4,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Adapter_Inference,1198,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Adapter_Superposition,1290,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.BlockMain,1283,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Block_Recipe_TBD,1251,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.BufferMain,1216,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Buffer_Recipe_TBD,1204,4.7,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.InnerTank,1276,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWith3InletOutletArraysWithEvaporatorCondensor,1492,7.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWith3InletOutletArraysWithEvaporatorCondensor.HeatTransfer,1228,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWithTopPorts,1239,4.2,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWithTopPorts.HeatTransfer,1238,4.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BatchPlant_StandardWater,2681,54.9,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.OneTank,1452,10.2,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TankWithEmptyingPipe1,1431,10.2,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TankWithEmptyingPipe2,1474,10.7,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TanksWithEmptyingPipe1,1566,13.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TanksWithEmptyingPipe2,1610,13.3,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TwoTanks,1460,9.1,ok
Modelica.Fluid.Examples.BranchingDynamicPipes,1811,14.5,ok
Modelica.Fluid.Examples.ControlledTankSystem.ControlledTanks,1656,13.3,ok
Modelica.Fluid.Examples.ControlledTankSystem.Utilities.NormalOperation,1242,4.8,ok
Modelica.Fluid.Examples.ControlledTankSystem.Utilities.TankController,1371,5.4,ok
Modelica.Fluid.Examples.DrumBoiler.BaseClasses.EquilibriumDrumBoiler,1278,5.3,ok
Modelica.Fluid.Examples.DrumBoiler.DrumBoiler,1471,10.3,ok
Modelica.Fluid.Examples.Explanatory.MeasuringTemperature,1500,19.5,ok
Modelica.Fluid.Examples.Explanatory.MomentumBalanceFittings,1336,12.7,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX,1377,17,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.FlowModel_1,1275,5.4,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.FlowModel_2,1300,4.8,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.HeatTransfer_1,1219,4.8,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.HeatTransfer_2,1267,4.8,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.WallConstProps,1206,4.7,ok
Modelica.Fluid.Examples.HeatExchanger.HeatExchangerSimulation,1986,22.4,ok
Modelica.Fluid.Examples.HeatingSystem,1590,13.3,ok
Modelica.Fluid.Examples.IncompressibleFluidNetwork,2398,27.7,ok
Modelica.Fluid.Examples.InverseParameterization,1335,9.7,ok
Modelica.Fluid.Examples.NonCircularPipes,1456,9.6,ok
Modelica.Fluid.Examples.PumpingSystem,1589,13.4,ok
Modelica.Fluid.Examples.Tanks.EmptyTanks,1403,9.6,ok
Modelica.Fluid.Examples.Tanks.TanksWithOverflow,1454,12.1,ok
Modelica.Fluid.Examples.Tanks.ThreeTanks,1486,10.8,ok
Modelica.Fluid.Examples.TraceSubstances.RoomCO2,1412,9.7,ok
Modelica.Fluid.Examples.TraceSubstances.RoomCO2WithControls,1547,13.3,ok
Modelica.Fluid.Fittings.AbruptAdaptor,1207,4.9,ok
Modelica.Fluid.Fittings.BaseClasses.PartialTeeJunction,1272,4.8,ok
Modelica.Fluid.Fittings.BaseClasses.QuadraticTurbulent.BaseModel,1290,4.7,ok
Modelica.Fluid.Fittings.BaseClasses.QuadraticTurbulent.BaseModelNonconstantCrossSectionArea,1211,4.8,ok
Modelica.Fluid.Fittings.Bends.CurvedBend,1282,4.7,ok
Modelica.Fluid.Fittings.Bends.EdgedBend,1279,4.9,ok
Modelica.Fluid.Fittings.GenericResistances.VolumeFlowRate,1209,4.8,ok
Modelica.Fluid.Fittings.MultiPort,1224,4.8,ok
Modelica.Fluid.Fittings.Orifices.ThickEdgedOrifice,1206,4.8,ok
Modelica.Fluid.Fittings.SharpEdgedOrifice,1237,4.8,ok
Modelica.Fluid.Fittings.SimpleGenericOrifice,1285,4.9,ok
Modelica.Fluid.Fittings.TeeJunctionIdeal,1255,4.9,ok
Modelica.Fluid.Fittings.TeeJunctionVolume,1193,4.2,ok
Modelica.Fluid.Interfaces.PartialDistributedFlow,1279,4.9,ok
Modelica.Fluid.Interfaces.PartialDistributedVolume,1227,4.9,ok
Modelica.Fluid.Interfaces.PartialHeatTransfer,1219,4.9,ok
Modelica.Fluid.Interfaces.PartialLumpedFlow,1269,4.8,ok
Modelica.Fluid.Interfaces.PartialLumpedVolume,1229,4.8,ok
Modelica.Fluid.Interfaces.PartialPressureLoss,1223,4.8,ok
Modelica.Fluid.Interfaces.PartialTwoPort,1319,4.3,ok
Modelica.Fluid.Interfaces.PartialTwoPortTransport,1261,4.8,ok
Modelica.Fluid.Machines.BaseClasses.PartialPump,1287,4.9,ok
Modelica.Fluid.Machines.BaseClasses.PartialPump.HeatTransfer,1277,4.8,ok
Modelica.Fluid.Machines.BaseClasses.PartialPump.Monitoring,1258,4.8,ok
Modelica.Fluid.Machines.BaseClasses.PumpMonitoring.PumpMonitoringBase,1279,4.8,ok
Modelica.Fluid.Machines.BaseClasses.PumpMonitoring.PumpMonitoringNPSH,1231,4.8,ok
Modelica.Fluid.Machines.ControlledPump,1175,3.7,ok
Modelica.Fluid.Machines.PrescribedPump,1176,3.6,ok
Modelica.Fluid.Machines.Pump,1190,3.6,ok
Modelica.Fluid.Machines.SweptVolume,1205,3.6,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.DetailedPipeFlow,1318,5,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.NominalLaminarFlow,1247,4.8,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.NominalTurbulentPipeFlow,1328,5.4,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.PartialGenericPipeFlow,1302,5.4,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.PartialStaggeredFlowModel,1316,4.8,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.TurbulentPipeFlow,1332,5.4,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.ConstantFlowHeatTransfer,1247,4.8,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.IdealFlowHeatTransfer,1242,4.8,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.LocalPipeFlowHeatTransfer,1314,5.4,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.PartialFlowHeatTransfer,1239,4.8,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.PartialPipeFlowHeatTransfer,1215,4.8,ok
Modelica.Fluid.Pipes.BaseClasses.PartialStraightPipe,1206,4.7,ok
Modelica.Fluid.Pipes.BaseClasses.PartialStraightPipe.FlowModel,1311,5.3,ok
Modelica.Fluid.Pipes.BaseClasses.PartialTwoPortFlow,1400,5.5,ok
Modelica.Fluid.Pipes.BaseClasses.PartialTwoPortFlow.FlowModel,1302,5.3,ok
Modelica.Fluid.Pipes.DynamicPipe,1233,4.8,ok
Modelica.Fluid.Pipes.DynamicPipe.HeatTransfer,1244,4.8,ok
Modelica.Fluid.Pipes.StaticPipe,1309,5.4,ok
Modelica.Fluid.Sensors.BaseClasses.PartialAbsoluteSensor,1228,4.8,ok
Modelica.Fluid.Sensors.BaseClasses.PartialFlowSensor,1228,4.8,ok
Modelica.Fluid.Sensors.BaseClasses.PartialRelativeSensor,1201,4.7,ok
Modelica.Fluid.Sensors.Density,1201,4.8,ok
Modelica.Fluid.Sensors.DensityTwoPort,1200,4.8,ok
Modelica.Fluid.Sensors.MassFlowRate,1221,4.8,ok
Modelica.Fluid.Sensors.MassFractions,1223,4.7,ok
Modelica.Fluid.Sensors.MassFractionsTwoPort,1228,4.8,ok
Modelica.Fluid.Sensors.Pressure,1258,4.8,ok
Modelica.Fluid.Sensors.RelativePressure,1208,4.7,ok
Modelica.Fluid.Sensors.RelativeTemperature,1257,4.8,ok
Modelica.Fluid.Sensors.SpecificEnthalpy,1289,4.9,ok
Modelica.Fluid.Sensors.SpecificEnthalpyTwoPort,1245,4.8,ok
Modelica.Fluid.Sensors.SpecificEntropy,1213,4.8,ok
Modelica.Fluid.Sensors.SpecificEntropyTwoPort,1188,4.7,ok
Modelica.Fluid.Sensors.Temperature,1263,4.8,ok
Modelica.Fluid.Sensors.TemperatureTwoPort,1209,4.8,ok
Modelica.Fluid.Sensors.TraceSubstances,1202,4.8,ok
Modelica.Fluid.Sensors.TraceSubstancesTwoPort,1247,4.8,ok
Modelica.Fluid.Sensors.VolumeFlowRate,1265,4.8,ok
Modelica.Fluid.Sources.BaseClasses.PartialFlowSource,1282,4.8,ok
Modelica.Fluid.Sources.BaseClasses.PartialSource,1249,4.7,ok
Modelica.Fluid.Sources.Boundary_pT,1204,4.1,ok
Modelica.Fluid.Sources.Boundary_ph,1193,3.7,ok
Modelica.Fluid.Sources.FixedBoundary,1179,3.7,ok
Modelica.Fluid.Sources.MassFlowSource_T,1181,4.2,ok
Modelica.Fluid.Sources.MassFlowSource_h,1180,3.7,ok
Modelica.Fluid.System,1302,4.2,ok
Modelica.Fluid.UsersGuide.BuildingSystemModels.CustomizingModel,1263,4.3,ok
Modelica.Fluid.UsersGuide.BuildingSystemModels.MediumDefinition,1268,4.2,ok
Modelica.Fluid.UsersGuide.BuildingSystemModels.SystemComponent,1257,4.3,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.BalanceEquations,1221,4.8,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.FluidConnectors,1241,4.3,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.RegularizingCharacteristics,1250,4.2,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.UpstreamDiscretization,1264,4.3,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.ValveCharacteristics,1314,4.2,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.WallFriction,1211,4.8,ok
Modelica.Fluid.UsersGuide.Contact,1257,4.2,ok
Modelica.Fluid.UsersGuide.GettingStarted,1223,4.7,ok
Modelica.Fluid.UsersGuide.Overview,1256,4.3,ok
