name,kind,outcome,message,checks_failed,n_violations
Modelica.Clocked.Examples.Elementary.RealSignals.AssignClockToSquareWaveHold,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.AssignClockToTriggerHold,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.AssignClockVectorized,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.BackSample,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.FractionalDelay,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.Hold,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.HoldWithDAeffects1,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.HoldWithDAeffects2,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.Sample1,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.Sample2,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.Sample3,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.SampleClocked,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.SampleVectorizedAndClocked,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.SampleWithADeffects,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.ShiftSample,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.SubSample,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.SuperSample,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.SuperSampleInterpolated,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedRamp,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedSine,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedStep,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedRamp,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedSine,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedStep,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.UniformNoise,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.UniformNoiseXorshift64star,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.UpSample1,Examples,ok,,,0
Modelica.Clocked.Examples.Elementary.RealSignals.UpSample2,Examples,ok,,,0
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscreteController,Examples,ok,,,0
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscreteTextbookController,Examples,ok,,,0
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscretizedContinuousController,Examples,ok,,,0
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWith_AD_DA_Effects,Examples,ok,,,0
Modelica.Clocked.Examples.SimpleControlledDrive.Continuous,Examples,ok,,,0
Modelica.Clocked.Examples.SimpleControlledDrive.ExactlyClockedWithDiscreteController,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.ControlledMixingUnit,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.EngineThrottleControl,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.CriticalDamping,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.FilterOrder,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.MixingUnit,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.MixingUnitWithContinuousControl,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.CylinderAirCharge,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.Engine,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.InductionToPowerDelay,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.IntakeManifold,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.SpeedControl,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.ThrottleBody,Examples,ok,,,0
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.TorqueGeneration,Examples,ok,,,0
Modelica.Clocked.IntegerSignals.Interfaces.PartialClockedSISO,Interfaces,ok,,,0
Modelica.Clocked.IntegerSignals.Interfaces.PartialClockedSO,Interfaces,ok,,,0
Modelica.Clocked.IntegerSignals.Interfaces.PartialSISOHold,Interfaces,ok,,,0
Modelica.Clocked.IntegerSignals.Interfaces.PartialSISOSampler,Interfaces,ok,,,0
Modelica.Clocked.IntegerSignals.Interfaces.SamplerIcon,Interfaces,ok,,,0
Modelica.Clocked.IntegerSignals.NonPeriodic.FractionalDelay,Component,ok,,,0
Modelica.Clocked.IntegerSignals.NonPeriodic.IntegerChange,Component,ok,,,0
Modelica.Clocked.IntegerSignals.NonPeriodic.UnitDelay,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.AssignClock,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.AssignClockVectorized,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.BackSample,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.Hold,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.Sample,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.SampleClocked,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.SampleVectorizedAndClocked,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.ShiftSample,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.SubSample,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.SuperSample,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.Utilities.AssignClockToSquareWaveHold,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.Utilities.AssignClockToTriggerHold,Component,ok,,,0
Modelica.Clocked.IntegerSignals.Sampler.Utilities.UpSample,Component,ok,,,0
Modelica.Clocked.IntegerSignals.TickBasedSources.Step,Component,ok,,,0
Modelica.Clocked.IntegerSignals.TimeBasedSources.Step,Component,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.PartialClockedMIMO,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.PartialClockedSISO,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.PartialClockedSO,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.PartialNoise,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.PartialSISOHold,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.PartialSISOSampler,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.Interfaces.SamplerIcon,Interfaces,ok,,,0
Modelica.Clocked.RealSignals.NonPeriodic.FractionalDelay,Component,ok,,,0
Modelica.Clocked.RealSignals.NonPeriodic.PI,Component,ok,,,0
Modelica.Clocked.RealSignals.NonPeriodic.UnitDelay,Component,ok,,,0
Modelica.Clocked.RealSignals.Periodic.FIRbyCoefficients,Component,ok,,,0
Modelica.Clocked.RealSignals.Periodic.MovingAverage,Component,ok,,,0
Modelica.Clocked.RealSignals.Periodic.PI,Component,ok,,,0
Modelica.Clocked.RealSignals.Periodic.StateSpace,Component,ok,,,0
Modelica.Clocked.RealSignals.Periodic.TransferFunction,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.AssignClock,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.AssignClockVectorized,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.BackSample,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Hold,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.HoldWithDAeffects,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Sample,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.SampleClocked,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.SampleVectorizedAndClocked,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.SampleWithADeffects,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.ShiftSample,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.SubSample,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.SuperSample,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.SuperSampleInterpolated,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.AssignClockToSquareWaveHold,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.AssignClockToTriggerHold,Component,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.ComputationalDelay,Internal,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.Limiter,Internal,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.Quantization,Internal,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.UniformNoise,Internal,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.UniformNoiseXorshift64star,Internal,ok,,,0
Modelica.Clocked.RealSignals.Sampler.Utilities.UpSample,Component,ok,,,0
Modelica.Clocked.RealSignals.TickBasedSources.Ramp,Component,ok,,,0
Modelica.Clocked.RealSignals.TickBasedSources.Sine,Component,ok,,,0
Modelica.Clocked.RealSignals.TickBasedSources.Step,Component,ok,,,0
Modelica.Clocked.RealSignals.TimeBasedSources.Ramp,Component,ok,,,0
Modelica.Clocked.RealSignals.TimeBasedSources.Sine,Component,ok,,,0
Modelica.Clocked.RealSignals.TimeBasedSources.Step,Component,ok,,,0
Modelica.Clocked.UsersGuide.Clocks,Component,ok,,,0
Modelica.Clocked.UsersGuide.Contact,Component,ok,,,0
Modelica.Clocked.UsersGuide.GettingStarted,Component,ok,,,0
Modelica.Clocked.UsersGuide.Literature,Component,ok,,,0
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_9,Component,ok,,,0
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_91,Component,ok,,,0
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_92,Component,ok,,,0
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_92_1,Component,ok,,,0
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_93_0,Component,ok,,,0
Modelica.Clocked.UsersGuide.Requirements,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Acos,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Add,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Add3,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Asin,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Atan,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Bode,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.ComplexToPolar,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.ComplexToReal,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Conj,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Cos,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Cosh,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Division,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Exp,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Feedback,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Gain,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Log,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.PolarToComplex,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Product,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.RealToComplex,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Sin,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Sinh,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Sqrt,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Sum,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Tan,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.Tanh,Component,ok,,,0
Modelica.ComplexBlocks.ComplexMath.TransferFunction,Component,ok,,,0
Modelica.ComplexBlocks.Examples.ShowTransferFunction,Examples,ok,,,0
Modelica.ComplexBlocks.Examples.TestConversionBlock,Examples,ok,,,0
Modelica.ComplexBlocks.Icons.ComplexBlock,Icons,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexMI2MO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexMIMO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexMIMOs,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexMISO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexMO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexSI2SO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexSIMO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexSISO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexSO,Interfaces,ok,,,0
Modelica.ComplexBlocks.Interfaces.ComplexSignalSource,Interfaces,ok,,,0
Modelica.ComplexBlocks.Routing.ComplexPassThrough,Component,ok,,,0
Modelica.ComplexBlocks.Routing.ExtractSignal,Component,ok,,,0
Modelica.ComplexBlocks.Routing.Extractor,Component,ok,,,0
Modelica.ComplexBlocks.Routing.Replicator,Component,ok,,,0
Modelica.ComplexBlocks.Sources.ComplexConstant,Component,ok,,,0
Modelica.ComplexBlocks.Sources.ComplexExpression,Component,ok,,,0
Modelica.ComplexBlocks.Sources.ComplexRampPhasor,Component,ok,,,0
Modelica.ComplexBlocks.Sources.ComplexRotatingPhasor,Component,ok,,,0
Modelica.ComplexBlocks.Sources.ComplexStep,Component,ok,,,0
Modelica.ComplexBlocks.UsersGuide.Contact,Component,ok,,,0
Modelica.ComplexBlocks.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Electrical.Analog.Basic.CCC,Component,ok,,,0
Modelica.Electrical.Analog.Basic.CCV,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Capacitor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Conductor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.GeneralCurrentToVoltageAdaptor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.GeneralVoltageToCurrentAdaptor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Ground,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Gyrator,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Inductor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.M_Transformer,Component,ok,,,0
Modelica.Electrical.Analog.Basic.OpAmp,Component,ok,,,0
Modelica.Electrical.Analog.Basic.OpAmpDetailed,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Potentiometer,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Resistor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.RotationalEMF,Component,ok,,,0
Modelica.Electrical.Analog.Basic.SaturatingInductor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.Transformer,Component,ok,,,0
Modelica.Electrical.Analog.Basic.TranslationalEMF,Component,ok,,,0
Modelica.Electrical.Analog.Basic.VCC,Component,ok,,,0
Modelica.Electrical.Analog.Basic.VCV,Component,ok,,,0
Modelica.Electrical.Analog.Basic.VariableCapacitor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.VariableConductor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.VariableInductor,Component,ok,,,0
Modelica.Electrical.Analog.Basic.VariableResistor,Component,ok,,,0
Modelica.Electrical.Analog.Examples.AD_DA_conversion,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.AmplifierWithOpAmpDetailed,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.CauerLowPassAnalog,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.CauerLowPassOPV,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.CauerLowPassSC,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.CharacteristicIdealDiodes,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.CharacteristicThyristors,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ChuaCircuit,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.CompareTransformers,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ControlledSwitchWithArc,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.DemoPowerSupply,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.DemoPowerSupplyWithBuffer,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.DemonstrateLightning,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.DifferenceAmplifier,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.GenerationOfFMUs,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.HeatingMOSInverter,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.HeatingNPN_NORGate,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.HeatingPNP_NORGate,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.HeatingRectifier,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.IdealTriacCircuit,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.InvertingAmp,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Lines.CompareLineTrunks,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Lines.CompareLosslessLines,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Lines.LightningLosslessTransmissionLine,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Lines.SmoothStep,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.NandGate,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.Adder,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.Comparator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.ControlCircuit,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.DifferentialAmplifier,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.Differentiator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.HighPass,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.Integrator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.InvertingAmplifier,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.InvertingSchmittTrigger,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.LCOscillator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.LowPass,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.Multivibrator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.NonInvertingAmplifier,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Add,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Buffer,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Der,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Derivative,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Feedback,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.FirstOrder,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Gain,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Integrator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.PI,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.PartialOpAmp,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.SchmittTrigger,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.SignalGenerator,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.Subtracter,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OpAmps.VoltageFollower,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.OvervoltageProtection,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ParallelResonance,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Rectifier,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Resistor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ResonanceCircuits,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.SeriesResonance,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ShowSaturatingInductor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ShowVariableResistor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.SimpleTriacCircuit,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.SwitchWithArc,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.ThyristorBehaviourTest,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.Conductor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.DirectCapacitor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.DirectInductor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.InverseCapacitor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.InverseInductor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.Nand,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.NonlinearResistor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.RealSwitch,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.Resistor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.SwitchedCapacitor,Examples,ok,,,0
Modelica.Electrical.Analog.Examples.Utilities.Transistor,Examples,ok,,,0
Modelica.Electrical.Analog.Icons.CurrentSource,Icons,ok,,,0
Modelica.Electrical.Analog.Icons.VoltageSource,Icons,ok,,,0
Modelica.Electrical.Analog.Ideal.AD_Converter,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.CloserWithArc,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.ControlledCloserWithArc,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.ControlledIdealClosingSwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.ControlledIdealIntermediateSwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.ControlledIdealOpeningSwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.ControlledIdealTwoWaySwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.ControlledOpenerWithArc,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.DA_Converter,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealClosingSwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealDiode,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealGTOThyristor,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealIntermediateSwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealOpAmp,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealOpAmp3Pin,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealOpAmpLimited,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealOpeningSwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealThyristor,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealTransformer,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealTriac,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealTwoWaySwitch,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.IdealizedOpAmpLimited,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.Idle,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.OpenerWithArc,Component,ok,,,0
Modelica.Electrical.Analog.Ideal.Short,Component,ok,,,0
Modelica.Electrical.Analog.Interfaces.AbsoluteSensor,Interfaces,ok,,,0
